22 10
1.522221081 13.210451 3.77161 0.790761 71.98841 0.130411 10.24521 0.01 0.01 1
1.517619521 13.888751 3.600981 1.358931 72.72761 0.478171 7.829481 0.01 0.01 1
1.517824541 12.691751 3.538121 1.339671 72.95161 0.571321 8.754841 0.01 0.01 1
1.52151491 13.050851 3.650371 0.871011 72.31881 0.192511 9.852361 0.01 0.08671 1
1.517847321 13.77451 3.488731 1.278681 72.8621 0.602371 8.485841 0.01 0.01 1
1.519259681 13.197151 3.331581 1.278681 72.3581 0.602371 9.14221 0.01 0.05611 1
1.517482841 12.8581 3.560571 1.269051 73.20921 0.540271 8.378241 0.01 0.08671 1
1.518917981 13.463151 3.829971 1.259421 72.54841 0.571321 8.206081 0.01 0.07141 2
1.516890561 13.330151 3.538121 1.609311 72.54281 0.68311 8.109241 0.01 0.01 2
1.51593381 13.090751 3.520161 1.551531 72.86761 0.68311 8.044681 0.01 0.4591 2
1.524089041 13.82891 2.900541 1.169541 71.14841 0.080731 10.788481 0.01 0.01 2
1.518120681 13.330151 3.847931 1.249791 72.7781 0.521641 8.121 0.01 0.01 2
1.515683221 13.237051 3.488731 1.471281 73.24841 0.378811 8.033921 0.01 0.01 2
1.516548861 12.75161 2.851151 1.439181 73.27081 0.571321 8.787121 0.110251 0.11221 2
1.51673111 12.79151 3.520161 1.538691 73.36041 0.658261 7.90481 0.01 0.01 2
1.521218761 14.02841 3.758131 0.57891 71.79241 0.111781 9.647921 0.01 0.01 3
1.51832571 13.330151 3.340561 1.538691 72.13961 0.55891 8.991561 0.01 0.01 3
1.52151491 11.029251 1.710691 1.561161 73.43881 0.577531 11.6171 0.01 0.01 5
1.518280141 14.460651 2.240511 1.618941 72.38041 0.01 9.260561 0.01 0.01 6
1.515569321 13.86881 0.01 2.540211 73.23161 0.142831 9.41121 0.809551 0.00511 7
1.517118361 14.22791 0.01 2.081181 73.36041 0.01 8.614961 1.66951 0.01 7
1.517277821 14.700051 0.01 2.341191 73.2821 0.01 8.948521 0.66151 0.01 7
