22 10
1.522129961 14.207951 3.820991 0.469761 71.771 0.111781 9.57261 0.01 0.01 1
1.519760841 13.808951 3.578531 1.320411 71.71961 0.117991 8.668761 0.689851 0.01 1
1.517505621 12.811451 3.569551 1.34931 73.01881 0.6211 8.593441 0.01 0.01 1
1.517551181 13.48311 3.740171 1.169541 72.99081 0.589951 8.033921 0.01 0.01 1
1.517619521 12.811451 3.538121 1.230531 73.23721 0.577531 8.3891 0.01 0.01 1
1.526663181 13.98851 3.699761 0.710511 71.56841 0.018631 9.820081 0.01 0.0511 1
1.51741451 13.27031 3.618941 1.240161 73.08041 0.552691 8.06621 0.01 0.01 1
1.527255461 13.80231 3.151981 0.659151 70.57161 0.080731 11.638521 0.01 0.01 2
1.526139241 13.702551 0.01 1.358931 71.2381 0.192511 13.435441 0.01 0.0511 2
1.51593381 13.090751 3.5921 1.519431 73.09721 0.670681 7.829481 0.01 0.01 2
1.518416821 13.01761 3.618941 1.06041 72.34121 0.639631 9.131441 0.01 0.07651 2
1.516867781 13.23041 3.538121 1.480911 72.83961 0.55891 8.098481 0.01 0.01 2
1.515911021 13.01761 3.578531 1.50981 73.11961 0.689311 7.95861 0.01 0.01 2
1.515911021 13.237051 3.340561 1.471281 73.09721 0.391231 8.216841 0.01 0.01 2
1.520672041 13.54961 2.087851 1.67031 72.17881 0.527851 9.57261 0.27091 0.08671 2
1.516639981 13.13731 3.448321 1.760181 72.48121 0.602371 8.378241 0.01 0.08671 3
1.517687861 13.649351 3.659351 1.108551 72.77241 0.111781 8.60421 0.01 0.01 3
1.521195981 12.971051 0.327771 1.50981 73.38841 0.130411 11.272681 0.01 0.14281 5
1.519373581 13.7891 2.411131 1.18881 72.76121 0.01 9.766281 0.01 0.01 6
1.511309461 13.689251 3.201371 1.811541 72.81161 1.757431 5.431 1.19071 0.01 7
1.51616161 14.952751 0.01 2.270571 73.29881 0.01 8.71181 0.670951 0.01 7
1.516024921 14.8531 0.01 2.379711 73.2821 0.01 8.754841 0.639451 0.4591 7
