23 10
1.515888241 12.877951 3.430361 1.400661 73.2821 0.689311 8.044681 0.01 0.12241 1
1.518986321 13.582851 3.349541 1.230531 72.0781 0.589951 8.905481 0.01 0.01 1
1.519191341 14.4171 3.578531 1.368561 72.0781 0.55891 8.302921 0.01 0.01 1
1.51775621 12.851351 3.479751 1.230531 72.96841 0.608581 8.561161 0.091351 0.11221 1
1.521719921 13.50971 3.86141 0.880641 71.79241 0.229771 9.540321 0.01 0.05611 1
1.517505621 12.81811 3.551591 1.490541 72.751 0.540271 8.518121 0.01 0.09691 1
1.518075121 13.42991 2.869111 1.18881 72.83961 0.552691 9.03461 0.01 0.01 1
1.516457741 13.409951 3.551591 1.249791 72.81161 0.68311 8.098481 0.01 0.01 2
1.51707281 13.72251 3.68181 1.811541 72.06121 0.639631 7.883281 0.01 0.01 2
1.517892881 13.19051 3.901811 1.301151 72.331 0.552691 8.44281 0.01 0.14281 2
1.516138821 13.9221 3.520161 1.249791 72.87881 0.37261 7.937081 0.01 0.07141 2
1.522221081 14.42741 0.01 0.999411 72.67161 0.099361 11.520161 0.01 0.04081 2
1.51707281 13.48311 3.479751 1.708821 72.52041 0.6211 7.990881 0.01 0.01 2
1.515911021 12.81811 3.520161 1.901421 72.8621 0.689311 7.969361 0.01 0.01 2
1.531241961 10.731 0.01 2.100441 69.811 0.577531 13.295561 3.151 0.14281 2
1.51775621 13.529651 3.407911 1.519431 72.03881 0.577531 8.787121 0.01 0.01 3
1.516093261 13.423251 3.398931 1.22091 72.68841 0.589951 8.324441 0.01 0.01 3
1.51513651 14.008451 2.680531 3.51 69.88841 1.682911 5.871161 2.19871 0.01 5
1.520580921 12.851351 1.611911 2.171061 72.17881 0.757621 9.701721 0.23941 0.26011 5
1.51969251 14.56041 0.01 0.559641 73.4781 0.01 11.218881 0.01 0.01 6
1.516526081 11.946951 0.01 1.18881 75.18041 2.701351 8.9271 0.01 0.01 7
1.516457741 14.939451 0.01 1.869321 73.10841 0.01 8.668761 1.37971 0.01 7
1.516093261 15.1261 0.01 2.511321 73.05241 0.049681 8.830161 0.52921 0.01 7
