23 10
1.51764231 12.97771 3.538121 1.211271 73.0021 0.652051 8.528881 0.01 0.01 1
1.512152321 12.9911 3.470771 1.121391 72.97961 0.6211 8.345961 0.01 0.15811 1
1.517619521 12.798151 3.659351 1.269051 73.00761 0.602371 8.561161 0.01 0.01 1
1.517778981 13.210451 3.389951 1.330041 72.76121 0.589951 8.593441 0.01 0.01 1
1.517551181 12.997651 3.600981 1.358931 72.99081 0.571321 8.399761 0.01 0.05611 1
1.522129961 14.207951 3.820991 0.469761 71.771 0.111781 9.57261 0.01 0.01 1
1.52151491 13.117351 3.578531 0.89991 72.20121 0.229771 9.820081 0.01 0.08161 1
1.516298281 12.71171 3.331581 1.490541 73.2821 0.670681 8.238361 0.01 0.01 2
1.516662761 12.93781 3.609961 1.259421 72.751 0.55891 8.60421 0.01 0.01 2
1.518394041 12.851351 3.668331 1.240161 72.57081 0.6211 8.679521 0.01 0.17851 2
1.515911021 12.8581 3.520161 2.11971 72.66041 0.689311 7.969361 0.01 0.01 2
1.527392141 11.02261 0.01 0.749031 73.08041 0.01 14.963361 0.01 0.01 2
1.518052341 12.997651 3.798541 1.079661 73.06921 0.55891 8.378241 0.01 0.06121 2
1.51638941 12.55211 3.479751 1.869321 73.23161 0.627211 8.076961 0.01 0.4591 2
1.518462381 13.409951 3.888341 1.330041 72.38041 0.509221 8.28141 0.01 0.01 2
1.516093261 13.330151 3.529141 1.339671 72.67161 0.55891 8.33521 0.01 0.01 3
1.51935081 13.64271 3.538121 0.749031 72.64921 0.161461 8.894721 0.15121 0.12241 3
1.513154641 13.01761 0.01 3.040971 70.4821 6.211 6.957921 0.01 0.01 5
1.521719921 11.561251 1.881311 1.561161 72.8621 0.471961 11.412561 0.01 0.01 5
1.511151 17.381 0.01 0.341361 75.411 0.01 6.645881 0.01 0.01 6
1.520649261 14.36091 0.01 2.020191 73.4221 0.01 8.44281 1.641151 0.01 7
1.51718671 14.753251 0.01 2.000931 73.01881 0.01 8.528881 1.590751 0.04081 7
1.518302921 14.38751 0.01 1.821171 72.8621 1.409671 6.473721 2.87911 0.01 7
