18 10
1.517938441 13.210451 3.479751 1.410291 72.6381 0.589951 8.432041 0.01 0.01 1
1.518234581 12.87131 3.479751 1.291521 72.95161 0.602371 8.432041 0.01 0.01 1
1.517346161 13.01761 3.538121 1.689561 72.72761 0.540271 8.44281 0.01 0.03571 1
1.518690181 13.19051 3.371991 1.179171 72.7221 0.571321 8.830161 0.01 0.08161 1
1.521013741 13.64271 4.491 1.098921 71.78121 0.06211 8.754841 0.01 0.01 1
1.517961221 12.73831 3.479751 1.34931 72.95721 0.639631 8.679521 0.01 0.01 1
1.519054661 13.60281 3.618941 1.108551 72.6381 0.142831 8.754841 0.01 0.01 1
1.51604771 12.89791 3.439341 1.448811 73.581 0.440911 8.270641 0.01 0.01 2
1.518280141 13.237051 3.901811 1.410291 72.331 0.552691 8.313681 0.01 0.0511 2
1.517118361 12.891251 3.618941 1.570791 72.95721 0.608581 8.109241 0.01 0.01 2
1.516457741 13.40331 3.488731 1.519431 72.64921 0.670681 8.076961 0.01 0.0511 2
1.51730061 12.35261 2.720941 1.628571 72.86761 0.701731 9.228281 0.01 0.01 2
1.518006781 13.70921 3.928751 1.538691 71.80921 0.540271 8.206081 0.01 0.07651 2
1.514088621 14.247851 3.089121 2.081181 72.27961 1.099171 7.076281 0.01 0.01 2
1.517961221 13.503051 3.358521 1.628571 71.9381 0.571321 8.808641 0.01 0.4591 3
1.519943081 13.27031 0.01 1.760181 73.031 0.471961 11.315721 0.01 0.01 5
1.516822221 14.56041 0.01 1.978461 73.28761 0.01 8.518121 1.56871 0.03571 7
1.515318741 14.380851 0.01 2.658981 73.09721 0.037261 9.077641 0.639451 0.01 7
