20 10
1.519100221 13.902051 3.731191 1.179171 72.12281 0.06211 8.894721 0.01 0.01 1
1.522107181 13.729151 3.838951 0.720141 71.75881 0.167671 9.744761 0.01 0.01 1
1.515956581 12.79151 3.609961 1.618941 72.96841 0.639631 8.06621 0.01 0.13261 1
1.519100221 13.888751 3.529141 1.320411 71.80921 0.509221 8.776361 0.110251 0.01 1
1.52299561 13.31021 3.578531 0.819651 71.98841 0.117991 10.175161 0.01 0.01531 1
1.517687861 12.558751 3.520161 1.429551 73.14761 0.571321 8.539641 0.01 0.01 1
1.517687861 12.452351 2.711961 1.291521 73.7021 0.55891 9.056121 0.01 0.12241 1
1.516184381 13.010951 3.50221 1.480911 72.891 0.602371 8.121 0.01 0.01 2
1.524749661 11.44821 0.01 1.878951 72.191 0.80731 13.241761 0.01 0.17341 2
1.520808721 13.782351 2.280921 1.429551 71.98841 0.490591 9.852361 0.01 0.08671 2
1.516321061 13.33681 3.569551 1.570791 72.86761 0.608581 7.894041 0.01 0.01 2
1.518599061 13.356751 3.430361 1.429551 72.26281 0.509221 8.60421 0.01 0.01 2
1.520193661 13.981851 1.351491 1.628571 71.75881 0.391231 10.562521 0.01 0.511 2
1.515956581 13.01761 3.560571 1.538691 73.10841 0.720361 7.90481 0.01 0.01 2
1.517778981 13.64271 3.650371 0.649521 73.0021 0.06211 8.9271 0.01 0.01 3
1.520421461 13.37671 0.01 1.400661 72.25161 0.329131 12.499321 0.01 0.01 5
1.519054661 14.00181 2.388681 1.561161 72.36921 0.01 9.57261 0.01 0.01 6
1.51650331 14.380851 0.01 1.939941 73.61241 0.01 8.475081 1.56871 0.01 7
1.516229941 14.20131 0.01 2.790591 73.46121 0.037261 9.045361 0.400051 0.4591 7
1.517323381 14.952751 0.01 1.79871 72.99081 0.01 8.614961 1.54981 0.01 7
