20 10
1.517551181 13.15061 3.609961 1.050771 73.23721 0.571321 8.238361 0.01 0.01 1
1.517460061 12.838051 3.50221 1.140651 73.27081 0.55891 8.55041 0.01 0.01 1
1.52151491 13.050851 3.650371 0.871011 72.2181 0.192511 9.852361 0.01 0.08671 1
1.517209481 12.87131 3.479751 1.330041 73.04121 0.55891 8.432041 0.01 0.01 1
1.523200621 13.72251 3.722211 0.511491 71.74761 0.086941 10.5681 0.01 0.08161 1
1.517619521 12.611951 3.5921 1.310781 73.28761 0.577531 8.49661 0.01 0.01 1
1.517551181 12.71171 3.421381 1.198431 73.1981 0.589951 8.636481 0.01 0.01 1
1.51627551 12.997651 3.578531 1.538691 72.82841 0.608581 8.044681 0.01 0.01 2
1.517437281 12.199651 3.250761 1.159911 73.55081 0.6211 8.894721 0.01 0.12241 2
1.518462381 13.09741 3.969161 1.18881 72.4421 0.602371 8.432041 0.01 0.01 2
1.518120681 13.42991 3.978141 1.179171 72.49241 0.577531 8.152281 0.01 0.01 2
1.516252721 13.356751 3.578531 1.490541 72.7221 0.447121 8.206081 0.01 0.01 2
1.52777941 12.638551 0.01 0.668781 72.0221 0.06211 14.403841 0.01 0.01 2
1.51673111 12.87131 3.560571 1.641411 73.1421 0.652051 7.990881 0.01 0.01 2
1.516936121 12.8581 3.578531 1.310781 72.611 0.608581 8.787121 0.01 0.01 3
1.5236791 13.44321 0.01 1.580421 72.2181 0.322921 12.241081 0.01 0.01 5
1.518872421 14.992651 0.781261 1.740921 72.4981 0.01 9.94921 0.01 0.01 6
1.515455421 14.141451 0.01 2.681451 73.38841 0.080731 9.066881 0.61111 0.02551 7
1.5168451 14.91951 0.01 1.99131 73.581 0.01 8.399761 1.590751 0.01 7
1.516571641 14.79981 0.01 1.99131 73.10841 0.01 8.28141 1.710451 0.01 7
